,title,lyrics,label
813,Today,today still ill taste ill drink sweet wine million shall pass away forget joy mine today ill ill youll know songs sing ill ill sleep shall bring today still ill taste ill drink sweet wine million shall pass away forget joy mine today cant cant live today moment story ill laugh ill cry ill sing today still ill taste ill drink sweet wine million shall pass away forget joy mine today today still ill taste ill drink sweet wine million shall pass away forget joy mine today,Tension
814,The Man Comes Around,heard one four saying come see saw white theres man going around taking free blame everybody wont man comes around stand last ground man comes around hear hear one hundred million singing marching big calling crying born come hard kick till father call home man feet man comes around let still let still let still listen words long man comes around hear hear one hundred million singing marching big calling crying born come hard kick hundred man comes around heard voice four looked name death hell,Sadness
815,Unsatisfied,look eye tell im look eye tell im hey goes everything ive ever wanted tell whats wrong look eye tell im look eye tell im everything goes well anything goes time everything dream right front everything lie look eye tell im look eye im im im im im im well uh well ima im im im im,Sadness
816,The Eton Rifles,theres going near get pray west ill get mine pray thought took didnt take room chance got nice day hope rain play thought house brand new shoes went bed young thing turned run home left standing like turned run home left standing like came sick though said back next pay id pay id,Tension
817,Feeling Whitney,ive looking someone ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ive looking someone put cant even leave keep aint seen light day since well thats long feeling homies clothes thought knew told wake always im done find peace aint always broken heres show act hard dont need friend boy youre man ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ive looking someone buy seems like every comes around feels like one night nothing put little happy door find peace aint always broken heres show act hard dont need friend boy youre man ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh,Sadness
818,Down in the Tube Station at Midnight,take home ones love love forever dirty thoughts cold mr got run death tell tomorrow im change pull put money pull behind waiting hey boy got money said ive little money take away im way home shell know shes im first felt kick could breath many right life around took look eyes mouth couldnt see hear speak im said last thing saw lay floor jesus today back life thought cause took shell think im wine gone cold im dont want go,Tension
819,White Iverson,im new three im im im im im im ooh ayy watch watch watch yeah thats shot thats shot thats shot yeah im fuckin pay got got hoes started cant know shit hard ooh aint rich yet know aint broke see like buy im white girls like like im know gold bitch im see im new three change new white started young gon think im gone need money like ring never im im im im im im watch watch watch yeah thats shot thats shot thats shot yeah im fuckin pay ooh head man like dead man red black bout man im never learn bitch im dont talkin right walk jump im money like im new bitch im dont miss nothin fuck shit know yall cant stand never pass work high makes happy make happen yall white started young gon think im gone need money like ring never im im im im im im watch watch watch yeah thats shot thats shot thats shot yeah im fuckin pay,Sadness
820,Shame On A Nigga,nigga try run game nigga wild nigga try run game nigga ill fuck ass yo one two three dirty live young youth wanna get gun shoot like dont fuck style wild wanna get fuck wanna get like well yo yo hit understand comin ya first im gonna get ya got ya ya could never got niggas style never put fuckin wild kid im head im better mean lets get together nigga try run game nigga wild im yo came black rap yo turn wreck brothers half step aint heard half yet youre fuckin see real like remember got deep like nigga try run game nigga wild nigga try run game nigga ill fuck ass yo come style couldnt im play like house fire smoke ya like like come play burn get shit let like got dirty keep shit get ya murder taste comes ill like wild style play get comin near get like,Tension
821,Exit Music (For A Film),wake sleep tears today get father us hell keep dont lose keep cant alone sing us song song keep us theres chill chill laugh laugh hope one peace hope hope hope,Tension
822,Sometimes the Brightest Light Comes From the Darkest Place,put black away take aint town today dont win sitting smile comes face sometimes light comes place dont talk sun still theres gold waiting fear death scared heaven aint sometimes kiss comes sometimes light comes place sleep youve got carry know man live god sometimes comes sometimes light comes place death never takes man us call god easy look someone else blame sometimes man faith sometimes comes sometimes sometimes light comes place,Sadness
823,American Heart,shes sun run another dollar another day another thank lord one still dreams seems sometimes shes one still life hard takes american heart like new like dreams like bigger sky times get hard cant break american heart small town night lights burning bright cant keep fire inside never burn american heart cause like new like dreams like bigger sky times get hard cant break american heart like new like like new like dreams like bigger sky times get hard cant break cant break american heart american heart american heart god land free god,Sadness
824,No Vaseline,damn somethin let oh aint motherfuckers motherfuckin yall motherfuckers ready well get fuck bitch bitch youre poor said man couldnt dope ice say since fuck heres think ice heres think much new york dick heres think real niggas niggas dre used wear heres think yall let ass heres think wasnt good without fuckin ice heres think know wanted motherfuckin money back heres think aint shit without ice heres think much new york dick heres think real niggas niggas dre used wear heres think ice heres think yall let ass heres think know wanted motherfuckin money back heres think aint shit without ice fuck yall im yall set used hard youre first see looking like straight saw coming thats went yall straight living one big house another nigga started much four niggas im making white man niggas ya yall niggas put mama dead homies boys youre yo dre stick calling saw ass went quick got got im man aint nobody trying sound like could day dont come close cause know im one ya done run miles still got one go yall cause youre getting fucked green white boy youre getting done without youre getting done without youre getting done without damn feels good see people bigger bigger fuck youre getting fucked real quick dick like shit tried tell told let ho ho couldnt stop getting lets play tried ice wasnt worth cause ass cut hair cut cause heard like getting money ass like ready dollar got dont believe say cause hes going like got ya used homie act like dont know case cause let break house nigga gotta run hide dont front cause remember broke let back first aint one nigga got apart taking green oh yeah get fucked youre getting done done youre getting done done youre getting done without never never never see ass ill think throw house nigga bitch fucking little turned fucking dre little bit light em burn em till gone heard got dumb nigga thinking bout get real put temple cause cant nigga life white gotta play whos tryin fuck id rather fuck always something gettin fucked night ass bitch,Tension
825,A Broken Wing,loved like last man earth gave everything ever break come loving give little take back tell dreams shoot em lord loved make cry youre crazy youll ever leave ground said know fly broken still eye sky broken dreams man see fly one morning didnt go church didnt leave went found broken still eye sky broken dreams man see fly broken dreams man see broken,Sadness
826,Immortal,full hope dollar dream lookin broke niggas lookin clean gettin caught dope ever full nigga tell things know ever heard body hit floor pain cold gotta hit get block keep watch god love nigga three like part time got rain come pain cause hard mind know wrong im eyes tears thinkin bout niggas dead real niggas dont die real niggas dont die block real niggas dont lie niggas dont die block real niggas dont die block real niggas dont die real niggas dont die ever seen crack ever seen nigga black moon ever seen brother go cry ever seen motherfuckin sky see nigga green im black king black black ass fat fat im nigga make whole fuckin nigga put crack want nigga gon send im goin like last mean real niggas dont die real niggas dont die block hood niggas dont lie niggas dont die block real niggas dont die block real niggas dont die real niggas dont die die young live long life cause wanna change world alive never cause feel gone ive told im caught heard gettin old damn death thoughts one wish bitch make quick lord take know nobody meant live forever like niggas niggas sell dope rap go thinkin niggas bottom ever seen pain listen,Sadness
827,Victims,know crying look said boy boy bring tears eyes said said boy boy bring tears eyes said long shall kill stand look little know stand look kill brothers still still said words face tears said chorus got trouble took outside ground said lies man lies boy die kill brothers still still chorus till,Sadness
828,All Bout U,ah yeah yeah one time ima say baby yeah bitches think house boy know im sayin yeah im gon say know im though ha yeah last want laugh bout got ass caught bad bitch thinkin long run im stuck fuckin wrong one lies livin times like could rollin lookin love every see like want well baby got better let help get im still last night fast life try tell sayin aint money im makin guess true hell black thats reason call maybe us hit things still true im sayin cause every city go every matter go see ho yeah nigga every city go every matter go see ho make promise go let know ill name leave nobody loves im nigga love niggas cause comin place see quick game takes tell im dont even care low air everywhere go hoes niggas end every show seen friends could never put bitch friends go follow im goin yeah nigga every city go every matter go see ho every city go every matter go see ho sick dick aint every city go every nigga see ho think well gets like new niggas couldnt hold back take started em straight control hoes cold hold set told go next gold cold gold slide try know cut came fuck try runnin ya like ya fucked bitch west west every city go every matter go see ho every city go every matter go see ho every city go every matter go see ho every city go every matter go see ho im ya old shit mean know im sayin im back see bitch dogg im see bitch know im sayin know im sayin make even fucked im million man see bitch million man g mean damn everywhere look everywhere go see ho dont get mad im real yeah,Tension
829,This Old Guitar,old sing love song laugh cry friends mine days make lonely oh friend cold lonely night old gave lady eyes us close together guess broke heart us place old gave life living things know love stars shine side sing songs ooh love sing songs yes lord love sing songs,Tenderness
830,Leaving On A Jet Plane,im ready go im standing outside door hate wake say goodbye waiting hes im could die kiss smile tell youll wait hold like youll never let go cause im dont know ill back oh babe hate go theres many times let many times ive around tell dont mean thing every place go ill think every song sing ill sing come back ill bring ring kiss smile tell youll wait hold like youll never let go cause im dont know ill back oh babe hate go time come leave one time let kiss close eyes ill way dream days come wont leave alone times wont say kiss smile tell youll wait hold like youll never let go cause im dont know ill back oh babe hate go im dont know ill back oh babe hate go,Sadness
831,My Wife,cold blood im gonna aint home since night coming give police gonna buy gun look number one give black gun gonna buy wont time ive another woman thats enough send half gonna buy fast car put lead take long long drive may end money ill still alive bit much drink wrong got aint got time think gonna buy wont time ive another woman thats enough send half gonna buy fast car put lead take long long drive may end money ill still alive im oh tired running gonna lay floor gotta rest time get run shes coming shes coming,Tension
832,0 to 100 / The Catch Up,fuck chill shit go nigga real quick shit dont feel shit even little bit oh lord know know worth nigga words nigga high still earth nigga niggas wanna nigga oh lord im bitches set phone lookin night gon keep left gon see shit dont wanna see aint ready aint im mean im way way yeah aint thats lay shit lay shot boy boy fuck niggas boy man really boy yeah really cause got boy fuck gotta chill shit shit fuck shit yeah im shit thought make wasnt enough somethin im work drive money make man im tryna picture im thinkin bigger got every night late night gotta watch shit dont want make thats nigga oh lord got whole lot show mean really get go im nigga dont make kill one run shit like go run run go yeah mean us damn nigga whats one us oh lord else like aint make found like ready fuck ive ready since used tell comin house get aint show man grow thats never ask help ill niggas go nigga real quick real quick whole real shit nigga real quick real quick real fuckin quick nigga nigga real quick real quick whole real shit nigga real quick real quick real fuckin quick nigga whole real shit whole real shit whole real shit yeah night told im people listen said love feel watch another nigga top know wasnt would damn okay see youre talkin bout way cause tryna find lost em maybe aint lose em maybe keep theyre aint need call maybe im said em wrong say always matter days feel like im em em wasnt thinkin big enough im bout leave em em cause run game man theyre air nobody took tell hes talkin crazy doesnt care dont work well listen boy youre better got feel like man game yeah move like cant even name one thats damn fuck past ask cause im im gettin better yet watch catch real could way ill catch could way ill catch could way ill catch could way ill catch could way ill catch could way ill catch could way ill catch could way ill catch could way ill catch,Tension
833,Sweat (A La La La La Long),ive la la la la long la la la la long long long long long come la la la la long la la la la long long long long long standing across room saw smile said want talk little make move start running wild gets thats lie im looking eyes im looking big eyes ooh yeah ive got say girl want make sweat sweat til cant sweat cry im gonna push girl want make sweat sweat til cant sweat cry im gonna push push push la la la la long la la la la long long long long long come la la la la long la la la la long long long long long say loves dread known love get little bit little bit goes gets thats lie im looking eyes im looking big eyes ooh yeah oh girl ive got say girl want make sweat sweat til cant sweat cry im gonna push girl want make sweat sweat til cant sweat cry im gonna push push push la la la la long la la la la long long long long long oh yeah la la la la long la la la la long long long long long one time la la la la long la la la la long long long long long sing la la la la long la la la la long long long long long yeah eyes im looking big eyes oh yeah ive got say girl want make sweat sweat til cant sweat cry im gonna push girl want make sweat sweat til cant sweat cry im gonna push push push la la la la long la la la la long long long long long la la la la long la la la la long long long long long push push la la la la long la la la la long long long long long alright la la la la long la la la la long long long long long push push,Tenderness
834,Brand New Second Hand,youre like somebody dont say know nobody youre show face yeah face youre youre brand new second hand gal man brand new second hand gal better go back around youre brand new second hand gal youre brand new second hand gal think dress wear make lady get mind gal must crazy mama used tell long time yeah everything see gold youre brand new second hand gal man brand new second hand gal better go back around youre brand new second hand gal youre brand new second hand gal see watch pass well say look pon back look yeah town youre brand new second hand gal man brand new second hand gal better go back around youre brand new second hand gal youre brand new second hand gal dick know bout round corner know bout got police take fun must see say judge gun youre brand new second hand gal man brand new second hand gal better go back around youre brand new second hand gal youre brand new second hand gal youre brand new second hand gal youre brand new second hand gal youre youre brand new second hand gal youre brand new second hand gal fool ya fool ya youre brand new second hand gal,Tension
835,Hotel Womb,air block sun well everyone ring couldnt take tried sure sweet goes inside dream im room night rain girl river black say people say says mother sky child dream im room wish im back crack room morning comes last shes side shes got face body say like say stop says cant hear city thats another dream im room wish im back crack room,Sadness
836,The Night the Lights Went Out in Georgia,way home two gone thought stop drink went home said said whats new said sit got bad thats going hurt said im best friend know thats right young isnt home tonight since youve gone shes boy got mad saw red said boy dont lose head tell truth ive thats night lights went thats night man well dont trust soul cause judge got hands got scared left bar walking home didnt live far see didnt many friends lost one brother thought must left town went home found thing daddy left gun went house came upon small make looked back door saw floor blood started shake making shot big gun said judge said back smile said waiting home got get thats night lights went thats night man well dont trust soul judge got hands well brother could say saw way house back night mine never left town thats one body never found see little doesnt miss gun thats night lights went thats night man well dont trust soul judge got hands thats night lights went thats night man well dont trust soul judge got hands,Tension
837,Impossible Love,together time life dont know cause cant love another matter try cause know may hope youll hear song maybe youll love wrong cause cant love another matter try cause know outside lost love doesnt may hope youll hear song maybe youll love wrong cause cant ever love another matter try cause know outside lost love doesnt may hope youll hear song maybe youll love wrong cause cant ever love another matter try cause know,Sadness
838,Affairs of the Heart,oh yeah oh yeah would believe told believe say hearts together weve ever apart want know love life couldnt without love life always catch fall drop light im full gone home im youre friend woman love life couldnt without love life always catch fall theres people like pass never fall love say dem nuh enough somebody cannot see never get caught feel true love come pass life take nuh wait til well last man mek big gone fi good miss something weh great full faith dem move cant cause would miss baby cant without yes would miss baby girl know love bad heart together weve things fall apart want know woman love life couldnt without love life always catch fall im away like songs youre near hear lost way id know id youd care woman see love never let even even girl know love bad see dont see tears see dont see fear dont share say love care well dem miss dem pretty face dem nah face well dem woman girl know love bad heart together weve ever apart want know love life couldnt without love life always catch fall,Tenderness
839,When You’re Young,life days long youre young used fall love everyone life drink get youre young life new theres things done cant wait world pull pull someone youre young find life isnt like hard set dreams end dont mind youve got time side theyre never gonna make stand line youre waiting right time youre cant youre young swear youre never ever gonna work someone new tears roll face still say fun find life isnt like hard understand world got youre born done use let think youre king youre really youre cant youre young used fall love everyone,Sadness
840,Lucy in the Sky with Diamonds,picture river somebody girl eyes green head look girl sun eyes shes gone sky sky sky follow people eat everyone past grow high waiting take away back head youre gone sky sky sky picture train looking someone girl eyes sky sky sky sky sky sky sky sky sky,Tenderness
841,How I’ll Always Be,im little bottle bar im little sitting high road little car im little bust ya back take free thats ill always im little lose sit back im little love front made old thats ill always ill always one room back road front love things thats ill always got friends say live little like cool hand fast hell hey morning ill take back thats ill always ill always one room back road front love things thats ill always im rock feeling get first time lets ya kiss rain ill always one room back road front love things thats ill always thats ill always thats ill always thats ill always,Sadness
842,The Bargain Store,life may youre lookin dont mind used little could good new take old broken heart would find good really take never sorry open come inside love need youll take old used past broken dreams didnt last ill cant use anymore ive love still open come inside love need youll life may youre looking dont mind used little could good new open come inside open come inside,Sadness
843,Lovesong,im alone make feel like home im alone make feel like whole im alone make feel like young im alone make feel like fun far away always love long stay always love words say always love always love fly moon im alone make feel like free im alone make feel like clean far away always love long stay always love words say always love always love,Tenderness
844,Any Man of Mine,woman wants man mine better proud even im still better love late fine better time man say right last years dress little anything say better okay bad hair day change mind million times wanna hear say yeah yeah yeah yeah yeah like way man mine better walk line better show time need man knows story goes hes gotta fine kind man mine well man mine better say another looking better burn black better say like like yeah change mind million times wanna hear say yeah yeah yeah yeah yeah like way man mine better walk line better show time need man knows story goes hes gotta fine kind man mine let hear say yeah yeah yeah yeah yeah like way man mine better walk line better show time need man knows story goes hes gotta fine kind man mine gotta shake make earth kick turn jump til wanna break til feet back keep til cant take anymore come everybody floor two four two wanna man mine thats right woman wants,Tenderness
845,Temple of Love (1992) (Extended),fire gun shot pain hand run temple love run another still wind blow name across land temple love hide together pain fear outside someone near tears rain eyes temple love shine like temple love cry like rain temple love hear calling temple love hear name black dress angel away life love always morning black wind come carry far away night gun shot pain inside run temple love run another wind blow throw fire gun shot pain run temple love shine like cry like rain temple love old strong wind blows cold long temple love fall us black wind name black sky water crying save faith dreams must seem nothing wave stone air temple love temple love shine like temple love temple love cry like rain cry like rain temple love temple love hear calling temple love falling temple love temple love temple love temple love shine like temple love temple love cry like rain cry like rain temple love temple love hear calling black sky water crying save faith dreams must seem nothing wave stone air trust black dress angel away life love always morning black wind come carry far away fire gun shot pain run temple love shine like cry like rain temple old strong wind blows cold long temple love fall black wind name temple love temple love hide together pain fear outside someone near tears rain eyes temple love temple love shine like temple love temple love cry like rain cry like rain temple love temple love hear calling temple love falling,Sadness
846,Crackerman,im trying sleep got shoes gun hand gun hand wanna use get away gotta get away think think much dont care yeah dont care get away gotta get away think think much im thinking bout boy name hes man hes man hes woman get away gotta get away think think much dont care yeah dont care get away gotta get away think think much im thinking im thinking im thinking im thinking get away gotta get away think think much dont care yeah dont care get away gotta get away think think much im thinking im thinking im thinking im thinking eyes im im im,Tension
847,Swimming Pools (Drank),head shot sit stand pass wake done round people livin life every day people like way feels people wanna kill people wanna dark room loud lookin make soon ima get fucked see minute took another somebody said nigga two three ima show turn first get full full wave watch em girls wanna play got full full ima head shot sit stand pass wake okay open mind listen hear know youre right im lead take another one ima think im feelin see love eyes see feelin freedom soon im doin thought doin til someone said nigga two three ima show turn first get full full wave watch em girls wanna play got full full ima head shot sit stand pass wake ride ride one two ride ride one two nigga two three ima show turn first get full full wave watch em girls wanna play got full full ima head shot sit stand pass wake man takin takin life new got pain grow tell sound youre like makin bottom bottle open everything inside see laugh dont feel bad sleep never ever wake never ever wake never ever wake god trust thought enough homie bitch good blood drop drop back niggas straight man nigga aint gon shit ima pop gon run gon run ways fall right gon ass hope bitch set gon pop bitch wait hold ayy see somebody got niggas good good yeah blood im good good say somethin niggas brother,Sadness
848,What Difference Does It Make?,men mine let known hell high think yet start words still id front make make makes none gone must looking old tonight find work hands make feel ive got two hands well im still make make makes none gone wont keep tonight oh find work hands know truth wont see anymore well im still oh im tired im sick tired im feeling sick ill today im still oh one oh,Tension
849,Soldier,dont close door leave cold need see air say loud youll home soon worry youre gonna back seen standing alone seen tryna get home youre alone dream im hear heart feel sleep peace love please remember seen standing alone seen tryna get home go love need know need know youre many miles many miles us need see face seen standing alone seen oh seen standing alone seen tryna get home tryna get home,Sadness
850,I Fall Apart,ooh fall apart ooh yeah yeah told im enough yeah left broken heart yeah yeah cut deep left yeah theres many thoughts goin yeah im takin like yeah ooh fall apart ooh fall apart ooh didnt know caught damn thought never caught feelin hard harder tell dont want cant let go everybody told feelin like soul said said said shit together oh ooh fall apart ooh fall apart ooh didnt know caught damn thought ice keep drink keep try keep goin cant help tears keep rollin ice keep drink keep try keep goin cant help tears keep yeah ooh fall apart ooh fall apart ooh didnt know caught damn thought,Sadness
851,Annie’s Song,like night like like walk rain like like blue come come let love let give life let let die arms let lay let always come let love come love let give life come let love come love like night like like walk rain like like blue come,Tenderness
852,Song on Fire,first words come see song cant believe without need carry next line theres know one im standing love cant could set song fire send smoke could throw river watch send moon play world wont mean much sing song im show could end ever doesnt ever sing along love could set song fire send smoke could throw river watch send moon play world wont mean much sing song could set song fire sing song could set song fire light old fire id still hear water id still hear sing somebody else play world wont mean much could set song fire send smoke could throw river watch send moon play world wont mean much sing song could set song fire sing song could set could set wanna sing song could set song fire sing song could set could set,Sadness
853,No Worries,look face aint got aint got aint got see keep aint got aint got aint got see money right yeah thats right turn yeah thats right aint got see pussy right right see right aint got bitch pussy niggas bitches feel make dick hard man bitch speak every time speak hope open cause got hair smoke much us means bitch sleep bitches think theyre shit ill send see right give turn dont turn light years know im blood gotta die even bitch nigga bitch nigga know dont get get say sorry didnt pussy little put pussy face aint got look face aint got aint got aint got see keep aint got aint got aint got see money right yeah thats right turn yeah thats right aint got see pussy right right see right aint got aint got bad aint got want eat say say say bitch take fucking clothes let see ass back back bar niggas falling like clothes smoke show swear saw ho swear ho know fuck pussy bitch im would talk dick man shit long story shit im young baby look face aint got aint got aint got see keep aint got aint got aint got see money right yeah thats right turn yeah thats right aint got see pussy right right see right,Tension
854,AmeriKKKa’s Most Wanted,ice da got goin nigga thats livin city cant keep cause goin crazy youre number one way im talkin im ya im ya hell beat ya cause aint keep one cause youll get put ya son ice got school house get looks keep thinkin head grow boys hood beat ice hell ill son youll see okay keep day one homies wanna im still rollin da wanted back day share sometimes got away clean sometimes people got hurt know know im bust cause im much need shit took people back set leave cant catch yet cause im cant get aint shit cant drop sweat em like get mad mad cause im nigga wanted heres ice wanted dead thats said put bed green hear first yo give put another american way cause im ice motherfuckin tried catch gets im caught know ima beat cop gotta lay dick stay im im nigga get cause im tonight cause im ya wanted man ass word fuck time take trip let em see nigga didnt crack smile take house got house got fat see crack got money three im little fly ass bitch yo couldnt g saw face damn oh shit didnt know gotta get fuck tried hit door bitch street turned ten deep got back think back kind police didnt pay mind start white im said ill still every motherfucker wanted wanted uh ice uh uh chill like black thing,Tension
855,Stay,true know said want fuck another drink tell think know im talk right put face beautiful please woman dont break back ill put tell okay tell okay ive damn day damn day call tell last night went im dont stay little tell things every time make truth blind damn right little carry never wrong hell gonna make maybe used tell like play lose pain love shit dont break back ill put tell okay tell okay ive damn day damn day call tell last night went im dont stay tell okay tell okay ive damn day damn day call tell last night went im dont stay,Tenderness
856,Mr. Carter,yo yo right crazy yo feel big know mean like big sense know mean like nothin like like like know mean like heard lookin hey mr tell know cause theyve theyve theyve know hey mr hey tell shit know cause theyve theyve theyve yeah forever heard somebody say church ima need ima need wont need got flow im tryin see didnt wear got shot see blind eyes could look see truth wonder ima leave god cause ima murder kill even man got cause im sun got cause aint never cause im yall never never never fall im fuck yall reason hey mr tell around world im back cause theyve theyve whos theyve case hey mr tell around world im back cause theyve theyve whos theyve case yeah bitch yall niggas shit watch em go quick two words never hear cause win lose call em cause feet like thing old school like im im know play well well pussy fuck pussy leave long hair dont even care hey mr young tell around world im back cause theyve theyve whos theyve case hey mr tell around world im back cause theyve theyve whos theyve case im right share mic time young go go go harder came show im far got flow even well cant stop blows boy room dope boy came im fly im see thats right took much change rap game go hey mr young go yeah ima go man far flow know ride slow pass say man stop past next time dont forget baby hey mr tell yeah cause theyve theyve theyve hey mr tell cause theyve theyve theyve baby hey mr tell cause theyve theyve hard theyve hey mr tell cause theyve theyve theyve swear everything leave earth gonna feet never knees try hurt fine well lose two lives mine give time dont let tears give time dont let,Tension
857,God Watches Over Us,oh yeah father oh sometimes feel like youre alone sometimes hard find home seems like youre dark trying find touch heart sometimes feel like wanna cry like wanna die think lost find get across reach love find way rise cause know know know know god us matter go put heart trust wont let go cause know know know know god us oh yeah ive times might ive couldnt win hand turn cause scared friend sometimes stop close door reach inside cause cant help know someone cause reach love find way rise cause know know know know life may lost ive found ive found,Sadness
858,Protect Me From What I Want,alone end catch last home open hole call home want maybe remember drink get high late alone aint gonna us us time alone,Sadness
859,North Country Boy,hey country boy hey country boy sad make sun come even rain ill come see ill save ill save care said mean ill show want truth cant remember dont know tell love many eyes must young girl know makes cry know makes laugh ill good could id make happy son id good daddy loves though country boy hey country boy sad think well work even morning rain hell come see hope many must young girl know cry know laugh come runnin youll good ill good daddy loves country boy care said mean ill show want truth away dont know put miss many eyes must young girl know makes cry know makes laugh ill good could id make happy son id good daddy loves country boy,Sadness
860,Much Too Young (To Feel This Damn Old),old gettin seems end sleep would best cant rest gotta ride tomorrow night called house one last two ones home guess shes tell truth cant see whats woman long white getting gettin cold im much young feel damn old left hole im much young feel damn old gettin know cant lonely women bad seem friends ive left white gettin gettin cold im much young feel damn old left hole im much young feel damn old lord im much young feel damn old,Tension
861,Pickney Gal,put money way give man come gal come think youre running said come girl gal come could say im real look pon face turn come gal come think youre running said come come gal come could say im truth look pon come gal come think youre running said come come come girl gal come come come come babe come come lord gal come think youre running look said come come come come gal come,Sadness
862,Ziggy Stardust,oh yeah good left hand made far man really eyes like could em could leave em hang came man well white fly tried break light us sweet hands oh yeah time us kids ass took far boy could play making love mind ah like kids man break oh yeah ooh,Sadness
863,My Homies Still,man fuck yall sick dick dont feel like getting fucked dick little nigga bitch fuck bitch gotta put eye talk second first boy girl jump hope land feet first give want thats cool cause homies still yeah homies still homies still yeah homies still dont make go stupid go stupid go stupid yeah boy dont make go stupid go stupid go dumb go stupid yeah whoa boy okay girls like pussy whoa cause nigga never niggas bitches boy whoa whoa aint another nigga boy boy im getting time boy boy im rollin im im west side west side dark like im goin blind looking like get dick yeah homies still whoa homies still boy boy boy yeah homies still oh god dont make go stupid go stupid go stupid boy boy yeah dont make go stupid go stupid go dumb go stupid yeah whoa whoa oh god look im side going west boy boy boy niggas much motherfuckers going huh im side going west niggas much dont love hoes got much gon need another man play hand see got cry ass river got feet hurt hot boy free pussy put ass earth dont sell need work homies still yeah homies still homies still yeah homies still whoa okay boy heres got kind thats got control thats go said cant nobody better tell true true yeah bitch true true say bitches aint shit aint shit got girl came girl came whoa might come whoa whoa whoa gonna go dick boy get get bitch homies still homies still yeah homies still good little nigga make go stupid go stupid go stupid go stupid go stupid boy boy dont make go stupid go stupid go stupid yeah go dumb look im going west whoa niggas much motherfuckers going im nigga west niggas much yeah young yo girl,Tension
864,Over You,man said gonna used cold still remember went away miss say ill im going ever get living alone place think im make feel better cause sing along every song know didnt mean give went away miss say ill im going ever get really know see stone cause went away miss say ill im going ever get,Sadness
865,Mulder and Scully,id rather find stop keep id rather stay lonely dream im one stop keep things getting im worry could case things getting cant sleep alone id rather find straight stop keep forever wake thinking stop keep things getting im worry could case things getting cant sleep alone bed made two theres nothing tell something dont know head full nothing must two two two happy id rather stay stop keep things getting im worry could case things getting cant sleep alone things getting im worry could case things getting cant sleep alone got say someone without love someone love got say,Tenderness
866,Let Me Let Go,thought baby said cant go day without face going mind minute without voice touch love time let let go baby let let go best still heart still soul let let go day looks like make put us behind matter hard try cant let let go baby let let go isnt right ive two thousand miles road let let go wont gotta know yeah best still heart still soul let let go lights city dont hold try find bright side baby everywhere look everywhere turn youre see let let let go baby wont let let go isnt right ive two thousand miles road oh let let go wont gotta know best still heart yeah youre still soul let let go let let go let let go,Sadness
867,Myrrh,city new moon oh lord pull men night earth never got meet last time didnt think oh lord need need wine gold need need give see dead sun back talk way people us back pain eyes oh lord trust money love like fool would thought id enough give see give see,Sadness
868,A Tale of 2 Citiez,since always gettin rich look nigga white nigga used want thats need nigga throw bitch get see nigga lot bigger ever since say nigga caught body im gotta push em fuck im tryna story get yeah get last night bad dream city really bad thing niggas blame nigga aint never things guess whats thing last night nigga light like nice watch run hands air hands air run hands air hands air run hands air hands air hands air hands air small town nigga dreams know everything aint gold know shit aint always good seems tell till get could know could know could know listen im go get rich fuck nigga gon round hit cop nigga make gon see nigga one day gon cop thats nigga listen im bout go get rich stand back watch want nigga want fat bitch tired niggas wanna nigga watch fuckin tryna nigga thats wont nigga wanna know thing shit even let em kill dream nigga last night bad dream city really bad thing look around like wanna another nigga aint never things guess whats thing last night nigga light like know fuck nigga run shit uh nice watch run hands air hands air run hands air hands air run hands air hands air hands air hands air father ways look outside need hands take miles away wish go ive got goes must come youll get piece know peace wont found take man take man take man wish,Sadness
869,A Lifetime,oh isnt enough love isnt enough live oh isnt enough love one isnt enough live may truth truth wont day stand feet yeah took chance understand well cold like find cause isnt enough love isnt enough live oh isnt enough love one isnt enough live around many people without im always alone dont want wanna near stand feet yeah took chance understand well cold like find cause isnt enough love isnt enough live oh isnt enough love one isnt enough live truth truth wont day yeah stand feet yeah took chance understand cause isnt enough love isnt enough live oh isnt enough love one isnt enough live hey isnt enough love one isnt enough live,Sadness
870,A Forest,come see see find girl come see see dark follow eyes follow eyes hear voice calling name sound deep dark hear voice start run stop know late im lost alone girl never always im running nothing,Sadness
871,Heaven Sends You,ill kiss sleep eyes ill kiss sun goes ill kiss ill kiss skin lips ill kiss ill kiss back neck ill kiss behind ill kiss away tears ill kiss away years ill kiss away dark ill kiss ill kiss ill kiss ill kiss heaven ill kiss ill kiss bottom feet ill run across back ill kiss behind knees ill kiss ill drink ill run lips ill kiss kiss kiss ill take take take mouth ill kiss kiss heaven,Tenderness
