,title,lyrics,label
938,Come On (Sessions@AOL Version),and finally the silence looking out looking back across the sky trying to find a meaning knowing that i just left it all behind still i smell a lingering softness where did she go how did she go i wanna i wanna know i wanna know that shell be coming here to me come on without you ill never feel the love inside of me come on you know that we belong come on come on come on come on thinking back before her i never knew the meaning of alone still the flag is feeling foreign i live the day to escape into a phone speaking of a world not real then where did she go how did she go i wanna i wanna know i wanna know that shell be coming here to me come on without you ill never feel the love inside of me come on you know that we belong come on come on come on come on cause each of her kisses and my heart misses shes coming shes coming here to me im needing desiring to kiss her now im living for her breathing for her singing for her fairytale come on without you ill never feel the love inside of me come on you know that we belong come on come on come on come on come on without you ill never feel the love inside of me come on come on come on come on come on,Sad
939,Looking In Your Eyes,i see destruction as it rages through your veins i see depression as it fills your heart with pain i see the cure you found your artificial peace i see your body rot your solution now has its feast and now i look i look in your eyes looking in your eyes looking in your eyes looking in your eyes looking in your eyes what i see in your eyes i can see they tell no lies looking in your eyes i see salvation oh so close but yet so far i see the gilmmering of the holy star i see your future its a nightmare and i lie but you refused my help now i have no more strength to try now i see i see the lies looking in your eyes in your eyes i see the lies what i see in your eyes i can see you tell no lies looking in your eyes looking through my eyes well i would die for you ive died enough now im through but one day you will see what wont but what should btf please stay,Sad
940,All For The Sake Of The Song,clay blakertommy connors her name was stella and she was old and gray she had her rusty strings and keys and the tuner it took a pair of pliers and lots of elbow grease she awakened me to the melody like the light from a brand new dawn and from that moment on it was all for the sake of the song her name was maggie she had eyes like fire that burned for me in the dark and all she wanted was my very soul and all she could take from my heart but to her dismay a choice was made and when the deed was done she turned and i was gone it was all for the sake of the song and for the sake of the song i walk my own road for the sake of the song not for silver and gold some may think that i am wrong but in my heart i know and ive known all along it was all for the sake of the song her name was laura she was pure like crystal shining alone on the shelf and from the moment that her eyes met mine i knew there could be nobody else kindred souls singing free in perfect harmony two hearts now beat as one the road goes on and on and its all for the sake of the song for the sake of the song i walk my own road for the sake of the song not for silver and gold some may think that i am wrong but in my heart i know and ive known all along it was all for the sake of the song her names stella,Sad
941,Everyday,i got lost couldnt find my way and i guess theres nothing more to say love can make you blind make you act so strange but im here and here i will stay so everyday i cry everyday yes everyday i fall everyday do you ever wonder why everyday why i love everything about you but everyday i say ill try to make my heart be still til then every way there is to cry ourselves to sleep we will it picked me up knocked me off my feet ive got no way to explain still i love you love you love you but this fire inside will never see the light of day so everyday goes by everyday and everyday i fall everyday it makes me wonder why everyday my lifes worth nothing without you but everyday i say ill try to make my heart be still cos every way there is to cry ourselves to sleep we will youll never know no no no no no youll never know just how close we were youll never know no no no no no youll never know no youll never see the book closes and we try to forget but i know that things wont change how we feel how life goes on and that seems so strange and so the light fades away everyday try try try as i may everyday i cant stop thinking about you it seems my lifes worth nothing without you but everyday i say ill try to make my heart be still til then every way there is to cry ourselves to sleep we will everyday everyday you know i try so hard everyday everyday it gets a little harder repeat,Sad
942,Defend You (Album Version),ill write it down where you can see i have gone to sleep try to relate cant give in to your temptations temptations all your hopes and dreams ill take away its time that i forget everything you taught me youve taught me when i looked up to you fall to your knees and give up your aspirations aspirations fall in to your knees so how can you expect me to just close my eyes and forget your mistakes defending you is getting harder everyday day im breaking down the end is near the final call to make it through make it through yourself try to relate forget everything you taught me youve taught me when i looked up to you so how can you expect me to just close my eyes and forget your mistakes defending you is getting hard everyday day i look inside myself for strength like a million times before youll never let it in because i know you said i know you said i know i know i know i know fall how can you let it go let it go how can you be this way ill never forget never forget where i come from where ive been ill never become you so how can you expect me to just close my eyes and forget your mistakes defending you is getting harder everyday day so how can you expect me to just close my eyes and forget your mistakes defending you is getting harder everyday day youve lost it all,Sad
943,When Rules Change,to the author of this dream i cant say i know all the answers im short on so many things but i know the choices we make will make us who we are can we be brave again to put a foot down for whats right these things we strive to have will fall to the worth of the dirt we walk on more or less a chasing after the wind a kind of ignorance the bright despise leaving their face without a disguise let them know that this is the last time let them know they put themselves to shame let them know there is a movement a movement in the air can you feel it could we be brave again and not step aside if i had to would i stand alone,Happy
944,Hold On,strangers in my back yard selling you beliefs danger in my empire trouble on the streets and i dont want to modernize and i dont want to rearrange i dont want to fix up and i dont want to change hold on to the things that you love hold on to the things that you love hold on danger in the papers danger in the magazines sell you ideas sell you false dreams and i dont want to modernize and i dont want to rearrange i dont want to fix up and i dont want to change hold on to the things you can feel hold on to the things that are real hold on strangers in my back yard selling you beliefs danger in my empire trouble on the streets and i dont want to modernize and i dont want to change i dont want to fix up i dont want to rearrange hold on to the things you can feel hold on to the things that are real hold on to the things that you love hold on to the things that you love hold on to the things you believe hold on to the things that you see hold on to the one that you love hold on to the one that you love,Sad
945,Listen,voices are everywhere and theyre screaming at us use me buy me believe me weve got voices all over our culture chat rooms commercials billboards and bumper stickers and they all want our immediate attention and then there is that voice from the past or that voice in your head that says you messed up too many times you cant do it you cant do it on your own youre not smart enough youre not strong enough youre not stable enough youre not thin enough and then theres the enemy the father of lies that likes to get in there and say no way youll ever make anything of yourself i had this amazing conversation with my dad not too long ago hes a great man i love him so much and he told me about the first time that his father said something encouraging to him my dad had just put a room onto his house and my grandfather was a master carpenter and he was inspecting my dads work and he got done and went to my dad and said thats a good job harry and that was the first time my grandfather said something encouraging to my dad and he was 38 years old man and without hearing that voice without hearing that whether its the actually the physical audible voice of your father or mother or the voice from god you dont have any identity you have no way to function i think jesus knew that i think thats why when he went through his ministry touching people and healing people and speaking to people he never asked them to be anything that they werent he tried to get them to understand who they were thats why he said youre my daughter youre my son youre my brother youre my sheep he wanted us to identify with him and understand that were his creation that were worth something yeah and thats something amazing about jesus he could look down into somebodys spirit and draw out who they really were i mean he looked at simon and said you know what youre not simon youre peter youre a rock and how bout that woman that came up to him when he was going through that crowd and she touched his garment and he turned around and he said daughter his first word daughter you know jesus got that honestly from his father three times when jesus was under immense pressure in his ministry god the father actually spoke i mean spoke audibly it wasnt inward jesus heard it and the people around jesus heard it like at his baptism god the father said you are my son i love you and im pleased with you and then at the transfiguration the father spoke again and the disciples heard it the father said you are my son i have chosen you and god just established christs purpose on that mountain and then before christ died at gethsemane in john 12 jesus prayed should i pray to be delivered from this hour no this is why ive come glorify your name father and the father spoke and said i have glorified it and i will glorify it again and i think that promise just drove christ to the cross i think it did too you may have never heard that voice that voice that says youre worth it youre smart enough i believe in you i love you there may be a gaping hole in your spirit where that voice was supposed to speak into and its just a vacuum listen jesus doesnt require anything of you you cant work to get his approval remember when he was affirmed by his father when god looked down and said this is my son who i love jesus hadnt done a single miracle all he asks of you is that you listen,Sad
946,All Creatures Of Our God And King,all creatures of our god and king lift up your voice and with us sing alleluia alleluia thou rising moon in praise rejoice ye lights of evening find a voice alleluia alleluia alleluia alleluia alleluia thou rushing wind that art so strong ye clouds that sail in heaven along alleluia alleluia thou rising moon in praise rejoice ye lights of evening find a voice alleluia alleluia alleluia alleluia alleluia thou flowing water pure and clear make music for thy lord to hear alleluia alleluia thou fire so masterful and bright that givest man both warmth and light alleluia alleluia alleluia alleluia alleluia,Happy
947,Make A Move On Me,come on make a move on me come on make a move on me come on make a move on me come on make a move on me now boy ive been watching you watching me what you gonna do lets stop playing these silly games do what you gonna do oh you gotta feel me heal me chase me chase me move me sooth me tease me leave me trim me grim me grill me feel me take me make me leave me leave me come on make a move on me make a move on me come on make a move on me come on make a move on me oh make a move on me come on make a move on me now boy come on make a move on me oh baby come on make a move on me oh make a move on me make a move on me come on make a move on me make a move on me come on make a move come on make a move come on make a move come on make a move i promise you i wont bite unless you want me to unless you want me to baby ill make love to you all through the night if you want me to ah do you need it come on and feel me heel me chase me chase me move me sooth me tease me leave me trim me grim me grill me feel me take me make me leave me leave me come on make a move on me come on make a move on me baby make a move on me come on make a move on me come on make a move on me now boy right now right now come on make a move come make a move on me come on make a move come make a move on me come on make a move,Happy
948,Zephyrus,backwards forwards but making no ground at all standing in the city with the clocks counting one and your face is still wet from the fight before as your tears hit the ground blue flowers spring from them baby im ashamed of the things i put you through baby im ashamed of the man i was for you and all you said in your quietest voice was i needed you as much as they do and all you said in your quietest voice was i needed you as much as they do how fast must we run before we can just take off in flight how far must we run before they do not recognise us so lets take this from the start youll be me and ill be you and lets try not to complain about your smoking and my distant heart and my distant heart and my distant heart and all you said in your quietest voice was i needed you as much as they do and all you said in your quietest voice was i needed you as much as they do too many mirrors in this house and i dont like to see myself like this im becoming the man i used to be i guess these walls could tell you a thing or two things that you really dont want to know lend me your eyes for your point of view lend me your feet and ill stand by you and all you said in your quietest voice was i needed you as much as they do and all you said in your quietest voice was i needed you as much as they do,Sad
949,Shameful (LP Version),you should have ran for days you embrace you betray i am sad to say youre a sad cliche but when you ran you tripped and fell on a path that led you straight to hell this is the salt in your wounds this is why i told you so if you knew what i know would you move like you do with malicious discontent you went about hellbent to destroy but did you have a reason why heres to lowering caskets of old friends choice and consequence well birth a new day with the death of an old and start over start over heres to burying hatchets in those who you never call your friends well birth a new day with the death of an old and start over start over can you breathe in reach in and let it out the evil inside thats eating you out tonight with every venomous move i will suck you up and spit you out get out of my life get out of my sight heres to lowering caskets of old friends choice and consequence well birth a new day with the death of an old and start over start over heres to burying hatchets in those who you never call your friends well birth a new day with the death of an old and start over start over you let yourself get carried away dont act like youre ashamed you let yourself get carried away bow your head now accept the blame you let yourself get carried away bury this with you a waste and now its time to see what you dont mean to me now its time to see what you dont mean to me now its time to see what you dont mean heres to lowering caskets of old friends choice and consequence well birth a new day with the death of an old and start over start over heres to burying hatchets in those who you never call your friends well birth a new day with the death of an old and,Sad
950,Fall in Philadelphia,theres a thunder storm abrewin and the day is turning gray there aint much to say about the weather the shower stall is leakin and the ceilings fallin in and im getting twenty bills to every letter ive got to move myself out to the country im lookin out for any place at all im gonna spend another fall in philadelphia a roving band of youths beat up on johnny everybodys gettin richer sellin that dope say the stolen bikes are gathering by the thousands along with seven million people without a hope i guess i have to face the fact as real i think i feel my back up against the wall im gonna spend another fall in philadelphia,Sad
951,She Runs,fingertips tappin on the table top shes right there with you but shes not its like she hears other voices when you talk she cant stop shes gotta go doesnt know where dont know why chorus she runs away she runs right to it so fast shell run right through it i dont ask her where she has to be but sometimes she runs to me shes a bornagain burnin restless soul leaves a sweet empty place when she goes oh i love her and i wanna tell her so she says dont she cant stay cant say why she wont try chorus she needs to be free but when she needs someone she runs to me she runs away she runs right to it so fast shell run right through it i dont ask her where she has to be but sometimes she runs away she runs right to it so fast shell run right through it i dont ask her where she has to be but sometimes she runs to me,Happy
952,Concede,concede and believe me i wont give up i wont give out on you concede and believe me i wont give up i wont give out on you oh no no no la la la la la you oh no now here i promise to listen why wont you go for that and here i promise to hold you why wont you go for that if i had wings and i could fly well id still walk with you if i had a safe place to lie id want to lay with you concede and believe me i wont give up i wont give out on you concede and believe me i wont give up i wont give out on you oh no no no la la la la la you oh no so now you shut off oh and you shut down and wont let nobody in and when you shut off oh and you shut down wont play that fool again i see your inside you stay inside and i wont go for that i see your quarters oh your crooked sacred pictures on the wall concede and believe me i wont give up and i wont give out on you concede and believe me i wont give up i wont give out on you oh no no no la la la la la you oh no ill be your jester ill be your fool comprising fool ill be your jester ill be your fool concede and believe me i wont give up and wont give out on you concede and believe me i wont give up i wont give out,Sad
953,Feelings Gone (feat. Sam Sparro) (Joachim Garraud Remix),i never thought i never dreamed that things would get the better of me but then a shadow crept just behind me oh i guess you cant run forever on your own no no tell me tell me will you walk with me just for a little while until the feelings gone tell me tell me will you walk with me just for a little while until the feelings gone it gets so cruel it gets so cruel out there in the world outside when youre standing just standing on your own oh it seems like every little part of your souls exposed and i know out there no ones on your side im not asking for you to fall in love for some great romance just be with me until the feelings gone tell me tell me will you walk with me just for a little while until the feelings gone feelings feelings feelings gone gone gone tell me tell me will you walk with me just for a little while until the feelings gone so how about you my shadow and me just us three just us three walking on,Sad
954,Yellow Brown,there is a line between good and evil that separates light from dark but a colour now spells our end and everywhere i see its mark its yellow brown in the city air in all our seas you can see every other colour bleed into yellow brown there is no time to spend concerned that this is just a trend to lay the blame everywhere when its yours that is the lions share of yellow brown and i wont do cos you wont do cos we know theres nothing they will do about yellow brown theres nothing to save us from ourselves but the world keeps turning the world keeps turning,Sad
955,No Ordinary Love (Remastered LP Version),i gave you all the love i got i gave you more than i could give gave you love i gave you all that i had inside and you took my love you took my love didnt i tell you what i believe did somebody say that a love like ours wont last didnt i give you all that i got to give babe i gave you all the love i got i gave you more than i could give i gave you love i gave you all that i had inside and you took my love you took my love i keep trying i keep trying for you theres nothing like you and i baby this is no ordinary love no ordinary love this is no ordinary love no ordinary love when you came my way you brightened every day with your sweet smile didnt i tell you what i believe did somebody say that a love like ours wont last didnt i give you all that i got to give baby this is no ordinary love no ordinary love this is no ordinary love no ordinary love i keep trying i keep trying i keep trying for you theres nothing like you and i baby this is no ordinary love no ordinary love this is no ordinary love no ordinary love keep crying for you keep trying for you keep crying for you keep crying for you keep trying for you keep crying for you keep crying for you keep trying for you keep crying for you keep crying for you keep trying for you keep crying for you,Sad
956,Dead End Street,dave peverett riff bros music ascap well i was raised on a back street times were tough but kind of bittersweet left school when i was still a child hit the streets and started running wild hanging out in the neighborhood people said theyre up to no good never thought id ever make it through hey boy what you gonna do crosstown traffic sirens wailing screaming in my ear its got me on the run gotta move on out of here im on a dead end street on a dead end street well its got me beat on a dead end street i cant go no further wont somebody rescue me from this dead end street oh yeah they still talk about the big fight on the backstreet at midnight everybody heard the gunfire saw him dragged into the black maria now my best friend is doing time hes committed to a life of crime got a feeling ill be next in line i wonder how can i get out in time i stepped into a movie this cant be reality if i wasnt so lucky i wonder where id be im on a dead end street on a dead end street well its got me beat on a dead end street i cant go no further wont somebody rescue me from this dead end street oh yeah rod slide solo crosstown traffic sirens wailing screaming in my ear its got me on the run gotta move on outta here im on a dead end street on a dead end street well its got me beat on a dead end street its got me walking its got me talking im on a dead end street im on a dead end street yeah yeaheeyeah yeah whoo,Happy
957,Cherry,gotta give you love oh cherry dance for me theres only you play the barrooms just for pennies wish i wasnt just passing through tell me your secrets tell me no one way lyin now we are golden we are golden and im out here on the road i feel just like a rolling stone into the highways of thei night i roll alone on the tabletops shes dancing sit and smile into your beer turn around no cherry for me let me know you know im here we are golden we are golden and im out here on the road i feel just like a rolling stone into the highways of the night making it feel all right come on cherry lets make it together out of the neon and into my life we cant play this game forever now gotta give my love oh cherry dance for me there s only you play the barrooms just for pennies wish i wasnt just passing through tell me your secrets tell me no one way lyin now we are golden we are golden and im out here on the road i feel just like a rolling stone into the highways of the night i roll alone,Happy
958,Everybody's Gonna Be Happy,yeah i know i know i know that everybody i know that everybody be happy happy as you and me cause i know i know come on baby let me tell you all the things i want say come on baby let me tell you all the things i want to say everybody gonna be happy which means you and me my love everybody gonna be happy which means you and me my love and i know i know when i see you walking down the street well it makes me happy to see you walking makes my life complete cause i know i know come on baby let me tell you all the things i want to say come on baby let me tell you all the things i want to say everybody gonna be happy which means you and me my love everybody gonna be happy which means you and me my love and i know i know i know that you and me i know that you and me be happy happy as we can be cause i know i know come on baby let me tell you all the things i want to say come on baby let me tell you all the things i want to say everybody gonna be happy which means you and me my love everybody gonna be happy which means you and me my love everybody gonna be happy which means you and me my love everybody gonna be happy which means you and me my love,Happy
959,All Things Must Pass (2009 Digital Remaster),sunrise doesnt last all morning a cloudburst doesnt last all day seems my love is up and has left you with no warning its not always going to be this grey all things must pass all things must pass away sunset doesnt last all evening a mind can blow those clouds away after all this my love is up and must be leaving its not always going to be this grey all things must pass all things must pass away all things must pass none of lifes strings can last so i must be on my way and face another day now the darkness only stays the nighttime in the morning it will fade away daylight is good at arriving at the right time its not always going to be this grey all things must pass all things must pass away all things must pass all things must pass away,Sad
960,Shoot The Dog,gti hot shot he parks it there just to piss me off bullyboy gonna show ya whos tough im gonna shoot the dog im gonna shoot the dog its party time everyday i spent saturday night on novocaine called the pigs but nobody came im gonna shoot the dog im gonna shoot the dog come on ladies nine nine nine gettin jiggy people did you see that fire in the city its like were fresh out of democratic gotta get yourself a little something semiautomatic yeah thats why im always gettin stoned yeah thats why im out there havin fun again good puppy good puppy rolling on over mustapha mazeltov the gaza boys all that holy stuff i got the feelin when it all goes off theyre gonna shot the dog theyre gonna shoot the dog so cherie my dear could you leave the way clear for sex tonight tell him tony tony tony i know that you are horny but theres somethin bout that bush aint right nine nine nine gettin jiggy people did you see that fire in the city its like were fresh out of democratic gotta get yourself a little something semiautomatic yeah thats why im always gettin stoned yeah thats why im out there havin fun again good puppy good puppy rolling on over for the man the ayatollahs gettin bombed yeah see sergeant bilko having fun again good puppy good puppy rolling on over for the man i believe i believe what the old man said though i know that theres no lord above i believe in me i believe in you and you know i believe in love i believe in truth though i lie a lot i feel the pain from the push and shove no matter what you put me through ill still believe in love and i say cherie baby spliff up i wanna kick back mamma and watch the world cup with ya baby yeah thats right were getting freaky tonight stay with me tonight lets have some fun while tonys stateside its gonna be alright its gonna be alright see tony dancing with dubya dont you wanna know why,Happy
961,Better Life,well im about to be on the floor again surely youre gonna find me here well im about to sleep until the end of time drug i take gonna wake my fear right now im passing away onto the better life im passing away onto the better well im about to see just how far i can fly surely youre gonna break my fall well im about to run as fast as i can headlong into that wall this time im passing away onto the better life im passing away onto the better onto the better life onto the better im about to be on the floor again surely youre gonna find me here well im about to sleep until the end of time drug i take gonna wake my fear right now im passing away onto the better life im passing away onto the better im passing away onto the better life im passing away onto the better onto the better,Sad
962,Everything In Its Right Place,kid a kid a kid a kid a everything everything everything everything in its right place in its right place in its right place in its right place yesterday i woke up sucking a lemon yesterday i woke up sucking a lemon yesterday i woke up sucking a lemon yesterday i woke up sucking a lemon everything everything everything everything in its right place in its right place in its right place right place there are two colours in my head there are two colours in my head what what is that you tried to say what what was that you tried to say tried to say tried to say tried to say tried to say everything in its right place to end,Sad
963,Everything Man (Album Version),i dont remember the first time i heard kweli i dont remember what i was doing there were no remembered witnesses to my doings but it seems like ive known him forever he who has moved through mornings and midnights through deaths and dawns to document our bones our blood our lives listen listen to his exact wings strumming mists from clouds listen listen a man always punctual with his mouth listen to his revolution of syllables scoping lightning from his pores keeping time with his hurricane beat asking us to pick ourselves up and become thunder yeah they say you cant please everybody lets go yeah ay they aint know what that sound like feel the heartbeat feel the heartbeat on your eardrum we got a new heartbeat feel the heartbeat feel the heartbeat on your eardrum we got a new heartbeat yo what becomes of a dream deferred that never makes it to the world to be seen or heard do it breathe do it got a heartbeat is it alive do it leave only to become a star in the sky i believe no scratch that i know this aint my full potential only usin 10 percent of my mental on instrumentals but incidentally my energy heavenly can he be so ill there aint no pill or no remedy the maker of memories posess the recipe to your fate make no mistake there aint no escapin your destiny especially when til death do us part like wedding rings ill be here forever put that on erything youre everything maaaaaaaaan youre everything maaaaaaaaan your alpha and your omega your beginning and your end your father your brother your lover your friend the blood in your vein that gets spilled and runs in the drain thats right my flow one and the same the joy and the pain my name the burner that destroy the toy and the train all city all night im enjoyin the fame im a hustler im a gangster and a rebel with the rank of a general in the battle between god or the devil i lay claim to your spirit your religion your belief system ill do your hit in your kitchen and youre relief pitchin this kid proficient in every position the man of your dreams and your nightmares commandin your vision til its quite clear like light beer yeah im standin right here i get you hot but stay cooler than the night air i try to fit it in the same rhyme but realize i cant be everything to everyone at the same time youre everything maaaaaaaaan youre everything maaaaaaaaan first time i heard him i was in japan seems like the first time i heard him was like the reflection reflection eternal like when kanye came out i guess was when i started to listen i hate to say that but new york native and serious talib fan i came all the way from puerto rico just to see talib kweli him mos def all of them man i need them out here in my life its a rainy morning in new york city,Sad
964,Tough Guy,i feel like ive lost trust in everyone they say deception is the key i want to go with you now i need to step away thats if your going my way ive failed again but its ok the situations upside down for me i feel like ive lost touch with everyone my perception is unclear ill see if i can go with you again things change the old cliche hows it going same as yesterday i want to go with you now i need to step away thats if your going my way ive failed again but its ok the situations upside down for me i feel so run down inside i feel so run down i feel like ive lost trust in everyone they say deception is the key i want to go with you now i need to step away thats if your going my way ive failed again but its ok the situations upside down for me should i save it up inside oh man i hope i have the time and i want to let you know how far i was willing to go,Sad
965,I'm Mad,erick sermon its the e and im smokin wild like tone loc im roastin bakin mcs the e im not jokin so back up punk slack up watch your weak posse before they get smacked up one by one two by two three by three yo p parrish whats up ed pass the uzi to blow up any wack mc that show up there goes one blast im now e hold up dont make me waitwait because it might be too late the punk might escape and buck whyle and in fact bite my style and ima catch a bullshit charge plus trial its my thing to swing your first mistake to bring a duck mc that cant hang dont forget im crazy swift my name is erick sermon yeah and im parrish smith i could act foolish start blastin ha ha ha ha now whos laughin ima let ya slide but ya owe me next time you see me holler like ya know me im mad refrain heres a little story ive gots to tell scratching im mad 4x parrish my life story i tell straight from the heart when suckers tried to crash my shit straight from start a young black kid destined for success no old gold no cocaine or buddha cess straight up hard work no sleep and no shorts brainstormin with the skills that pop duke taught to keep swingin yeah and not to quit now i ride the benz you ride the dick with your punk friends straight up pussy from punk city my attitudes fucked up and real shitty from the backstabbers yeah my socalled friends who swim in my pool when its time flex the benz around town windows down at the south town cool j tape or ksolo spellbound with fly girlies dippin brothers grippin and sippin old gold red bull hands on my dick and im just lampin with my ek shades truckjewels obviously the mans paid but of course not brother cant get his props like for instance when i cruise up the block in my 560 lampin on my metro phone chrome kit beamin all off your dome but like a sucka yeah you looked the other way thats how i knew youre on my dick kid but its okay its normal relax your whole heads busted caught in the rap skit ya couldnt be trusted cuz my sounds pound from here to okinowikiss peace and im ouuuutie refrain erick stay tuned to this last episode when i rock the house and the mic explodes this is not the buckwild style that i be usin in fact black it causes mass confusion its a fallout when sucker mcs and crowds call out my name oh what a shame i got fame parrish im not a new jack my rhymes are not wack and in fact im like clint eastwood stead of bullets rhymes i pack in my flow gun so son ya better run cuz when it comes to hostage and prisoners we take none we move wax like kilos scratch and when my jam hits the streets the sounds explode watch the right hook duck the death blow jack i wonder where the e and the ps at can they do it again you bet your ass black see you in 91 until things get the bozack im mad refrain,Sad
966,Molly Darling,eddy arnold wont you tell me molly darling that you love none else but me for i love you molly darling you are all the world to me oh tell darling that you love me put your little hand in mine take my heart sweet molly darling say that you will give me time instrumental stars are smiling molly darling through a misty veil of night they seem laughing molly darling while the moon hides her light oh no one listens but the flowers while they hang their heads in shame they are modest molly darling when they hear me call your name molly there is sweetest dearest look up darling tell me this do you love me molly darling let your answer be a kiss,Happy
967,Scream On Em,swizz beatz yeah yall really want this to happen game time cmon the game homey its hard not to kill niggas its like a full time job not to pull out the steel and shove it in your grill young california got that mass appeal i summons the hood they get up in yo ass for real knockout flow winky wright jab for real and all you niggas pussy need massengil see im the guncocker oneshotter lift em off the ground chop em down like a cantaloupe my flow the antidote sick flow its so motherfuckin sixfour your bitch know hop in the back when you see swizz hoe this that all you niggas get up off my dick so i can cook crack on the track and watch it mix slow cocaine my flow fire call it propane every nigga know game five shots no pain and thats the reason why im shittin on you niggas shut me in the looney bin im sicker than you niggas chorus x2 this is that disrespectful motherfuckin west coast hiphop death blow swizz beatz lets go the game where im from i seen the most stand up niggaz lay down where skinny niggas make buff niggas victims of that treypound and gangbangers is the sharpshooters we dont need no rooftops just knock his ass down and take the money out his tube socks west coast niggas is back on the map if only for now until the next time i body a track from the first clap i hurt rap now watch the earth crack bring the hearse back and take a lyrical dirt nap i roll with the hardest niggas make money with the smartest niggas i aint got time for you fuckin artist niggas better shut your trap before you become a target nigga yall army brats im the motherfuckin sergeant nigga beauty pageantass niggas on the runway boyz n the hood till they see the nigga in that red hyundai blow his fuckin back out cause im the rap stackhouse black wall street bitch the hiphop crackhouse what chorus x2 the game my flow opposite of handsome its ugly hip hop tantrum sick call the shit cancer one man show cause i fucked all the dancers let the critics ask questions my album be the answer these niggas let the rumors sit in they head like tumors so i had to take em back to toothbrush on the pumas clean mean rappin machine red rag hangin low in the back of my jeans i black out like february back out whats necessary ohseven bugatti with jimmy iovines secretary im runnin the buildin dont make me run in the buildin no this aint the first time i had my gun in the buildin walkin past offices i see my son in the buildin last album on the wall im number one in the buildin they should build me an office up under the buildin my elevator goin down i am done in the buildin nigga chorus x2 swizz beatz we in the motherfuckin buildin man you aint got your motherfuckin mind right you gon get your mind blown out your motherfuckin mind right nigga it is what the fuck it is man how yall wanna cut the cake you touch this you get your hands cut off nigga swizz beatz the motherfuckin monster game is in the motherfuckin buildin we could turn this whole motherfuckin world red nigga bitch,Sad
968,Green Mind,i picture things a certain way then go back to it another day the green mind said its okay cause you know where theyre gonna be alls you have to do is come with me its cool theyre probably asleep on the outside thats where they always hide come to my side and ill introduce you to some of their kind i know youve always tried and now its your time to take in their point of view though its nothing new i been bouncin off the wall i cant handle them for long theyre cool but i need you on a certain level i think theyre great but on another i cant relate to anything they do on the outside might be with them tonight unless you decide to come n ill check out you hangin heavy such a routine ive just begun to forget why i seldom try to break out of their scene and now i gotta work on you so the frogs will hang and theyll always be hangin now were here what do we do ive been sortin through the pros and cons of your eyes farewell toads cant you help move it along i been pickin through my thoughts its a shame my judgement rots and i sure feel rotten long solo on the outside well itll be a while i gotta unfry fore i pick it up with youhelp me do i need that stable care dont i know that theyll be there does that count now youve appeared do i need that stable core or do i jump for something more are you all that i fear i been pickin through my thoughts its a shame my judgement rots and i sure feel rotten long its a call thats tough to make it could be a big mistake cant you help move it along if i keep stewin bout how i feel eventually youll split then i wont have to dealsounds like a plan but its kind of lame to let it slide knowin either way i havent tried cant figure out where it all stands in a green mind,Sad
969,Harmony,hello baby hello havent seen your face for a while have you quit doing time for me or are you still the same spoiled child hello i said hello is the only place you thought to go am i the only man you ever had or am i just the last surviving friend that you know harmony and me were pretty good company looking for an island in our boat upon the sea harmony gee i really love you and i want to love you forever and dream of never never never leavin harmony hello baby hello open up your heart and let you feelings flow youre not lucky knowing me keeping the speed real slow in any case im settin my own pace by stealing the show say hello hello whoa harmony and me were pretty good company looking for an island in our boat upon the sea harmony gee i really love you and i want to love you forever and dream of never never never leavin harmony never leaving harmony harmony harmony harmony harmony harmony harmony harmony,Sad
970,Haunt Me (Album Version),this halloween i think that we should be together just for old times sake i wanna hear you scream just like you used to when we were only thirteen now the candles burning out and the pumpkins rotting away i just want you here beside me on this lonesome halloween day sitting in the dark drinking my own blood and a voice it whispers hello my love haunt me haunt me like you used to wont you scare me oh haunt me haunt me like you used to i love you best when you scare me to death im laying in our bed with these tainted sheets pulled right over my head im singing all our favorite songs out loud and im hoping you can hear them somehow now the candles burning out and the pumpkins rotting away i just want you here beside me on this lonesome halloween day sitting in the dark drinking my own blood and a voice it whispers hello my love haunt me haunt me like you used to wont you scare me oh haunt me haunt me like you used to i love you best when you scare me to death haunt me haunt me like you used to wont you scare me oh haunt me haunt me like you used to i love you best when you scare me to death every word you said it ricochets just like a bullet in my head i wish that you could see that our love is bringing out the dead in me now the candles burning out and the pumpkins rotting away i just want you here beside me on this lonesome halloween day sitting in the dark drinking my own blood and a voice it whispers hello my love haunt me haunt me like you used to wont you scare me oh haunt me haunt me like you used to i love you best when you scare me to death haunt me haunt me like you used to wont you scare me oh haunt me haunt me like you used to i love you best when you scare me to death,Sad
971,Where You Think You're Goin'?,wynn varbleshawn campbrice long youve packed up the cups and dishes loaded down the car hold your horses just a minute before you get too far where you think youre goin darlin where you think youre goin with my heart you can have the frigerator and the new tv take the pictures off the wall thats alright by me but where you think youre goin sweet pea where you think youre goin with my heart girl we had a good thing goin now youre gonna leave but youve got somethin that belongs to me look at me now cant you see its tearin me apart where you think youre goin sugar puddin where you think youre goin with my heart if thats what you want is for me to just break right down i just might do it girl we had a good thing goin but now youre gonna leave but youve got somethin that belongs to me look at me now cant you see its tearin me apart where you think youre goin honey bunny where you think youre goin with my heart where you think youre goin sweet cheeks where you think youre goin with my heart come back here with that you cant take everything dont you want to kiss me just for the good times its goin be sad and lonesome here without you,Sad
